facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F00395,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00396,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00397,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00398,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00399,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00401,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00400,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00402,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00403,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00404,King,1,1,2,0,0,4,2,0,0,"2023,2026",2026,2026,ok
F00405,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00406,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00407,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00408,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00002,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00410,Pierce,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00409,Pierce,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00411,King,0,1,1,0,0,2,0,0,0,2024,2024,2024,ok
F00412,Spokane,2,1,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F00413,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00415,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00417,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00416,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00418,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00419,King,1,2,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F00006,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F00420,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00423,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00421,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00422,King,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F00424,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00426,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00427,Spokane,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F00428,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00429,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00430,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00431,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00432,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00433,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00434,Pierce,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00435,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00436,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00437,Spokane,2,2,0,0,0,4,0,0,0,"2023,2024,2025",2025,,ok
F00439,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00438,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00440,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00441,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00442,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00444,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00443,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00445,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00447,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00446,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00448,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00449,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00004,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00450,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00383,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00451,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00453,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00452,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00454,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00458,King,1,2,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00460,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00461,King,0,0,0,0,0,0,0,0,0,,,,ok
F00456,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00459,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00462,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00463,King,0,0,0,0,0,0,0,0,0,,,,ok
F00465,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00464,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00466,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00467,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00468,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00469,King,1,4,0,0,0,5,0,0,0,"2024,2025",2025,,ok
F00470,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00471,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00472,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00473,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00475,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00414,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00476,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00474,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00425,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00477,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00478,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00479,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00481,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00482,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00485,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00486,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00484,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00487,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00488,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00455,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00489,King,1,0,1,0,0,2,1,0,0,2023,2023,2023,ok
F00490,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00457,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00491,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F00493,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00492,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00496,King,0,0,0,0,0,0,0,0,0,,,,ok
F00495,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00498,King,0,0,0,0,0,0,0,0,0,,,,ok
F00499,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00500,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00502,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00501,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00503,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00505,King,1,1,1,0,0,3,1,0,0,"2025,2026",2026,2025,ok
F00504,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00506,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00507,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F00508,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00509,King,1,2,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F00510,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00512,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00511,King,1,0,1,0,0,2,1,0,0,2023,2023,2023,ok
F00513,Spokane,2,1,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00514,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00516,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00517,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00483,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00515,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00480,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00518,King,0,0,0,0,0,0,0,0,0,,,,ok
F00521,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00519,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00520,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00523,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00525,Pierce,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00526,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00527,Pierce,1,1,2,0,0,4,2,0,0,"2023,2024,2025",2025,2024,ok
F00528,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00529,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00530,Spokane,1,1,3,0,0,5,2,0,2,"2023,2024,2025,2026",2026,2026,ok
F00494,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00531,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00532,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00533,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00497,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00534,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00535,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00538,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00537,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00541,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00539,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00542,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00544,Pierce,1,2,0,0,0,3,0,0,0,2023,2023,,ok
F00543,Pierce,0,2,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F00547,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00545,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00546,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00548,Pierce,2,2,0,0,0,4,0,0,0,"2023,2024,2025",2025,,ok
F00549,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00551,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00550,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00552,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00553,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00555,King,1,2,0,0,0,3,0,0,0,"2025,2026",2026,,ok
F00554,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00556,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00557,King,0,0,0,0,0,0,0,0,0,,,,ok
F00522,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00558,King,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00524,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00559,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00560,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00561,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00562,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00564,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00567,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00566,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00568,King,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00569,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00570,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00572,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00571,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00573,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00574,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00536,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00575,King,0,0,0,0,0,0,0,0,0,,,,ok
F00576,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00579,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00540,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00577,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00578,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00581,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00582,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00583,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00585,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00586,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00587,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00588,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00589,Pierce,1,1,1,0,0,3,0,0,0,"2023,2024",2024,2024,ok
F00590,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F00592,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00591,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00593,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00594,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00595,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00596,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00597,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00563,Pierce,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00565,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00598,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00601,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00599,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00600,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00602,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00605,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00608,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00607,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00606,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00609,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00610,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F00612,King,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00611,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00613,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00614,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00584,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00616,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00615,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00618,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00617,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00619,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00580,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00623,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00622,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00621,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00624,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00625,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00628,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00627,Pierce,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00629,King,0,0,0,0,0,0,0,0,0,,,,ok
F00630,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00631,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00632,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00633,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00634,Spokane,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F00635,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00603,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00636,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00637,Spokane,2,0,1,0,0,3,1,0,0,"2023,2025",2025,2025,ok
F00639,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00638,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00640,King,2,0,0,0,0,2,0,0,0,2025,2025,,ok
F00604,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00642,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00645,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00643,Spokane,1,1,4,0,0,6,0,1,1,"2023,2024",2024,2024,ok
F00644,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00646,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00648,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00649,Pierce,2,3,0,0,0,5,0,0,0,"2023,2024,2025",2025,,ok
F00650,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00651,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00652,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00653,King,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00654,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00655,Spokane,0,0,0,2,0,2,0,0,0,2017,2017,,ok
F00657,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00656,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00620,Spokane,2,0,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00658,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00659,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00626,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00661,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00660,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00662,King,2,2,3,0,0,7,3,0,0,"2023,2024",2024,2023,ok
F00664,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00665,Pierce,1,0,0,1,0,2,0,0,0,"2017,2025",2025,,ok
F00667,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00668,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00669,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00670,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00671,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00672,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00673,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00674,Spokane,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00675,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00676,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00677,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00641,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00678,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00679,King,0,0,0,0,0,0,0,0,0,,,,ok
F00680,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00681,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00682,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00647,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F00685,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00684,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00686,King,0,2,2,0,0,4,2,0,0,2025,2025,2025,ok
F00687,King,1,2,4,0,0,7,2,0,2,2025,2025,2025,ok
F00688,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00690,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00691,Pierce,1,1,1,0,0,3,1,0,0,"2024,2025",2025,2024,ok
F00692,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00693,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00694,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00695,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00696,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00697,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00698,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00663,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00699,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00700,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00701,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00702,King,1,3,0,0,0,4,0,0,0,"2024,2026",2026,,ok
F00666,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00703,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00705,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00706,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00707,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00708,King,0,0,0,0,0,0,0,0,0,,,,ok
F00710,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00711,King,1,0,0,2,0,3,0,0,0,"2018,2025",2025,,ok
F00712,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00713,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00715,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00714,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00716,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00717,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00718,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00719,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00720,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00683,King,0,0,0,0,0,0,0,0,0,,,,ok
F00721,Spokane,1,0,0,2,0,3,0,0,0,"2018,2024",2024,,ok
F00722,King,0,0,0,0,0,0,0,0,0,,,,ok
F00723,King,0,0,0,0,0,0,0,0,0,,,,ok
F00724,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00725,King,1,3,16,0,0,20,6,6,6,"2024,2025",2025,2025,ok
F00727,Pierce,2,2,0,0,0,4,0,0,0,"2023,2025",2025,,ok
F00689,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00728,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00730,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00729,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00731,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00732,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00735,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00734,King,1,1,1,0,0,3,1,0,0,2024,2024,2024,ok
F00736,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F00737,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00738,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00739,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00740,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00741,King,0,0,0,0,0,0,0,0,0,,,,ok
F00742,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00743,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00744,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00746,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00704,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00709,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00745,King,1,2,0,0,0,3,0,0,0,"2025,2026",2026,,ok
F00747,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00748,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00749,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00750,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00753,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00754,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00755,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00757,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00756,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00758,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00759,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00726,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00760,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00762,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00761,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00763,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F00764,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00766,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00767,Pierce,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00768,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00769,King,0,2,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00770,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00771,King,0,0,0,0,0,0,0,0,0,,,,ok
F00772,King,1,0,0,2,0,3,0,0,0,"2018,2025",2025,,ok
F00773,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00774,Pierce,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00775,King,1,2,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F00733,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00776,Pierce,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00777,Spokane,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00778,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
